City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
280,uliastay,47.7417,96.8444,14.19,80,5,1.76,MN,1691597546
281,jutai,-5.1833,-68.9,34.73,41,13,1.63,BR,1691597546
282,saint-leu,-21.15,55.2833,21.48,96,40,1.92,RE,1691597546
283,plettenberg bay,-34.0527,23.3716,15.7,87,0,5.58,ZA,1691597546
284,las khorey,11.1595,48.1967,33.42,51,100,0.66,SO,1691597546
285,nyurba,63.2842,118.3319,17.82,52,0,3.31,RU,1691597546
286,heze,35.2431,115.4411,25.3,84,31,2.76,CN,1691597546
287,kalmunai,7.4167,81.8167,27.81,78,100,2.17,LK,1691597547
288,oromocto,45.8351,-66.4792,22.62,88,75,3.6,CA,1691597547
289,quellon,-43.1167,-73.6167,12.14,94,100,8.23,CL,1691597547
290,askoy,60.4092,5.226,12.2,50,75,2.57,NO,1691597547
291,tadine,-21.55,167.8833,18.33,61,21,6.78,NC,1691597547
292,undurkhaan,47.3194,110.6556,20.16,57,81,3.32,MN,1691597547
293,el alto,-4.2714,-81.2147,24.81,69,87,3.16,PE,1691597547
294,taltal,-25.4,-70.4833,19.34,63,75,3.52,CL,1691597548
295,boguchany,58.3814,97.4531,15.49,86,40,0.35,RU,1691597548
296,thal,35.4791,72.2439,18.98,93,27,0.68,PK,1691597385
297,port lincoln,-34.7333,135.8667,11.53,71,7,5.39,AU,1691597548
298,veselynove,47.3567,31.2349,25.96,33,10,4.53,UA,1691597548
299,port mathurin,-19.6833,63.4167,22.96,64,45,9.02,MU,1691597548
300,ponta delgada,37.7333,-25.6667,24.4,94,75,6.17,PT,1691597548
301,orsa,54.5153,30.4053,19.32,59,70,1.23,BY,1691597548
302,bom jardim,-7.7958,-35.5872,29.46,39,10,6.62,BR,1691597549
303,hithadhoo,-0.6,73.0833,27.65,72,73,0.72,MV,1691597549
304,alavus,62.5833,23.6167,20.74,62,98,1.9,FI,1691597549
305,labytnangi,66.6572,66.4183,13.33,72,75,2.97,RU,1691597549
306,dihok,36.8695,42.994,38.63,11,0,2.06,IQ,1691597549
307,yanam,16.7333,82.2167,27.94,75,100,1.74,IN,1691597549
308,vila franca do campo,37.7167,-25.4333,24.23,85,92,6.92,PT,1691597549
309,sechelt,49.4664,-123.7694,18.97,96,100,4.19,CA,1691597442
310,east london,-33.0153,27.9116,17.52,72,75,4.63,ZA,1691597550
311,ordynskoye,54.3656,81.8994,17.83,59,51,0.82,RU,1691597550
312,port saint john's,-31.6229,29.5448,17.68,80,99,3.54,ZA,1691597550
313,beinamar,8.6698,15.3813,21.29,98,100,1.41,TD,1691597550
314,ostersund,63.1792,14.6357,15.34,63,75,8.75,SE,1691597550
315,haiku-pauwela,20.9219,-156.3051,24.47,78,20,6.69,US,1691597550
316,mogok,22.9167,96.5,19.11,96,100,1.13,MM,1691597550
317,mahina,-17.5065,-149.489,22.87,83,20,2.06,PF,1691597550
318,saint-pierre,-21.3393,55.4781,21.82,78,100,2.06,RE,1691597551
319,lashio,22.9333,97.75,19.97,98,100,0.65,MM,1691597551
320,ban houakhoua,20.2453,100.4547,22.54,99,100,0.42,LA,1691597551
321,novo aripuana,-5.1206,-60.3797,38.11,27,6,2.27,BR,1691597551
322,wladyslawowo,54.7909,18.4009,19.19,61,100,6.17,PL,1691597551
323,gumdag,39.2061,54.5906,35.21,21,0,7.33,TM,1691597551
324,nieuw amsterdam,5.8833,-55.0833,33.9,63,42,3.53,SR,1691597551
325,gonabad,34.3529,58.6837,31.53,17,28,7.66,IR,1691597551
326,birao,10.2849,22.7882,23.1,92,99,2.49,CF,1691597552
327,kerikeri,-35.2268,173.9474,6.69,92,7,1.85,NZ,1691597552
328,mhangura,-16.8939,30.1683,18.6,21,0,2.5,ZW,1691597552
329,banda aceh,5.5577,95.3222,26.49,82,86,4.13,ID,1691597552
330,roztoky,50.1584,14.3976,21.28,48,0,5.14,CZ,1691597552
331,urucara,-2.5364,-57.76,37.34,31,2,2.27,BR,1691597487
332,hampton bays,40.869,-72.5176,27.36,60,0,6.17,US,1691597552
333,hammerfest,70.6634,23.6821,26.25,57,20,4.12,NO,1691597552
334,omsk,55.0,73.4,22.94,53,0,2.0,RU,1691597552
335,fatehpur,25.9333,80.8,30.12,66,100,3.41,IN,1691597553
336,adam,22.3756,57.5233,37.46,26,64,4.14,OM,1691597553
337,malanje,-9.5402,16.341,30.92,16,2,1.5,AO,1691597553
338,whitehorse,60.7161,-135.0538,13.43,75,40,5.14,CA,1691597553
339,broken hill,-31.95,141.4333,12.69,44,0,6.56,AU,1691597553
340,kouroussa,10.65,-9.8833,26.09,79,95,2.51,GN,1691597553
341,vilyuchinsk,52.9306,158.4028,12.92,76,100,4.61,RU,1691597553
342,malmberget,67.1753,20.6549,19.31,42,40,5.14,SE,1691597553
343,sitka,57.0531,-135.33,13.94,88,100,0.0,US,1691597554
344,aykhal,66.0,111.5,15.52,56,25,4.85,RU,1691597554
345,saint-philippe,-21.3585,55.7679,21.77,79,36,3.85,RE,1691597554
346,burang,30.25,81.1667,12.63,87,95,2.25,CN,1691597554
347,wotje,9.4543,170.2367,27.7,74,60,4.1,MH,1691597554
348,port douglas,-16.4833,145.4667,21.02,84,99,7.62,AU,1691597554
349,yarkovo,57.4028,67.0786,19.71,70,99,2.34,RU,1691597554
350,al jahra',29.3375,47.6581,36.46,21,1,4.04,KW,1691597554
351,rawson,-43.3002,-65.1023,20.2,31,84,11.1,AR,1691597554
352,aral,40.5156,81.2636,31.52,21,0,4.25,CN,1691597555
353,brumunddal,60.881,10.9395,13.07,84,97,1.94,NO,1691597555
354,kayenta,36.7278,-110.2546,26.6,13,57,5.68,US,1691597555
355,ploneour-lanvern,47.9,-4.2833,25.16,69,28,4.12,FR,1691597555
356,katsuura,35.1333,140.3,26.84,89,0,6.26,JP,1691597555
357,nova vicosa,-17.8919,-39.3719,25.57,62,8,4.03,BR,1691597555
358,mochudi,-24.4167,26.15,21.33,19,1,3.34,BW,1691597555
359,bamboo flat,11.7,92.7167,27.67,83,100,6.69,IN,1691597555
360,barvinkove,48.9097,37.0205,26.39,41,62,4.35,UA,1691597556
361,usinsk,65.9939,57.5281,14.26,64,100,3.38,RU,1691597556
362,barranca,-10.75,-77.7667,21.05,68,96,3.63,PE,1691597556
363,kemijarvi,66.7131,27.4306,18.85,88,81,1.35,FI,1691597556
364,razole,16.4833,81.8333,27.13,83,100,1.65,IN,1691597358
365,ghat,24.9647,10.1728,37.62,11,0,8.12,LY,1691597556
366,akureyri,65.6835,-18.0878,10.96,62,75,5.66,IS,1691597556
367,arraial do cabo,-22.9661,-42.0278,23.92,69,40,7.2,BR,1691597395
368,dudinka,69.4058,86.1778,18.68,58,70,6.13,RU,1691597556
369,neyagawa,34.7662,135.6276,28.96,59,99,0.45,JP,1691597557
370,cannonvale,-20.2833,148.7,18.66,80,12,5.98,AU,1691597557
371,hoeryong,42.4428,129.7508,18.55,99,100,1.24,KP,1691597557
372,yantarnyy,54.8717,19.9381,17.92,58,68,3.76,RU,1691597557
373,pervomayskoye,43.919,46.7102,31.17,36,0,6.54,RU,1691597557
374,brisas de zicatela,15.8369,-97.0419,28.29,69,100,4.63,MX,1691597557
375,iaciara,-14.0958,-46.6317,34.57,19,0,2.37,BR,1691597557
376,glace bay,46.1969,-59.957,17.83,95,100,9.26,CA,1691597557
377,ugoofaaru,5.6667,73.0,28.38,77,100,6.86,MV,1691597558
378,la ronge,55.1001,-105.2842,17.12,63,75,3.09,CA,1691597558
379,cadale,2.7603,46.3222,24.86,83,21,7.92,SO,1691597559
380,namibe,-15.1961,12.1522,19.57,76,19,3.47,AO,1691597559
381,praia da vitoria,38.7333,-27.0667,28.14,69,20,6.24,PT,1691597559
382,vadso,70.0744,29.7487,28.49,61,20,4.63,NO,1691597559
383,pangody,65.85,74.4859,10.94,61,65,9.47,RU,1691597559
384,richards bay,-28.783,32.0377,19.67,74,98,3.94,ZA,1691597560
385,puerto del rosario,28.5004,-13.8627,25.86,73,20,8.75,ES,1691597284
386,parchim,53.4263,11.8488,18.17,57,85,5.52,DE,1691597560
387,port hueneme,34.1478,-119.1951,26.26,87,100,2.06,US,1691597560
388,villa de san diego de ubate,5.3093,-73.8157,19.68,51,33,4.08,CO,1691597560
389,mahdia,35.5047,11.0622,29.97,50,0,4.01,TN,1691597560
390,pervomayskiy,53.2485,40.2871,24.3,54,6,4.33,RU,1691597560
391,pokachi,61.7198,75.3683,12.86,58,100,6.62,RU,1691597560
392,n'dalatando,-9.2978,14.9116,29.29,31,2,5.05,AO,1691597561
393,puerto deseado,-47.7503,-65.8938,10.83,60,100,6.81,AR,1691597561
394,berezovyy,51.6667,135.7,14.05,83,75,1.26,RU,1691597561
395,diu,20.7141,70.9822,27.11,79,100,6.39,IN,1691597561
396,sipalay,9.75,122.5,25.72,87,100,1.18,PH,1691597561
397,helena valley west central,46.6629,-112.0604,24.73,55,0,1.54,US,1691597561
398,funadhoo,6.15,73.2667,28.25,78,99,7.35,MV,1691597561
399,zakamensk,50.3741,103.2863,14.81,97,61,0.99,RU,1691597561
400,itoman,26.1247,127.6694,27.21,100,75,3.6,JP,1691597562
401,holualoa,19.6228,-155.9522,22.91,80,20,1.79,US,1691597562
402,steinbach,50.1667,8.5667,22.96,54,0,3.6,DE,1691597069
403,sinabang,2.4803,96.3801,26.13,83,59,2.56,ID,1691597562
404,natal,-5.795,-35.2094,24.36,94,75,4.63,BR,1691597562
405,barabai,-2.5833,115.3833,23.36,85,43,0.89,ID,1691597562
406,pitimbu,-7.4706,-34.8086,29.33,69,24,8.06,BR,1691597562
407,yarmouth,41.7057,-70.2286,26.26,73,100,2.68,US,1691597532
408,prince george,53.9166,-122.753,15.7,98,20,3.6,CA,1691597562
409,saldanha,-33.0117,17.9442,14.85,79,0,4.29,ZA,1691597563
410,veraval,20.9,70.3667,27.34,83,100,7.11,IN,1691597563
411,oulmes,33.4258,-6.0014,37.72,16,11,9.04,MA,1691597563
412,alice springs,-23.7,133.8833,9.75,57,0,2.57,AU,1691597563
413,narrabri,-30.3167,149.7833,10.08,62,97,2.01,AU,1691597563
414,talara,-4.5772,-81.2719,26.42,69,0,5.53,PE,1691597563
415,yokadouma,3.5167,15.05,24.36,92,73,0.78,CM,1691597563
416,baker city,44.7749,-117.8344,17.84,72,100,0.0,US,1691597428
417,cabinda,-5.55,12.2,23.89,75,88,4.46,AO,1691597564
418,karasu,41.071,30.7854,23.2,76,94,5.76,TR,1691597564
419,mirny,62.5353,113.9611,16.26,91,45,1.99,RU,1691597564
420,beipiao,41.7919,120.7792,20.43,72,66,1.7,CN,1691597564
421,mar del plata,-38.0023,-57.5575,12.75,84,100,1.79,AR,1691597564
422,sola,-13.8833,167.55,23.55,84,100,9.66,VU,1691597564
423,el calafate,-50.3408,-72.2768,3.12,92,99,1.46,AR,1691597564
424,colimes,-1.55,-80.0167,29.68,60,58,0.68,EC,1691597564
425,rengasdengklok,-6.1592,107.2981,28.07,85,75,2.92,ID,1691597564
426,gharyan,32.1722,13.0203,28.35,21,0,5.92,LY,1691597565
427,tangalle,6.024,80.7911,29.09,85,99,4.37,LK,1691597565
428,santa elena de uairen,4.6167,-61.1333,26.29,62,79,4.43,VE,1691597565
429,palmer,42.1584,-72.3287,26.91,57,75,5.14,US,1691597565
430,grand gaube,-20.0064,57.6608,22.43,70,46,1.34,MU,1691597565
431,grand-bassam,5.2118,-3.7388,26.98,84,100,5.04,CI,1691597565
432,kailua-kona,19.6406,-155.9956,24.98,79,20,1.79,US,1691597565
433,sandnessjoen,66.0217,12.6316,22.06,35,20,7.2,NO,1691597305
434,nikolayevsk-on-amure,53.1406,140.73,12.49,95,60,1.19,RU,1691597565
435,magadan,59.5667,150.8,10.85,67,99,4.52,RU,1691597566
436,alaior,39.9303,4.1404,27.86,61,0,4.12,ES,1691597566
437,quiindy,-25.9667,-57.2667,18.45,92,100,1.21,PY,1691597566
438,new norfolk,-42.7826,147.0587,12.72,64,100,2.16,AU,1691597566
439,kenai,60.5544,-151.2583,12.3,98,100,2.06,US,1691597566
440,banes,20.9625,-75.7186,31.57,63,60,6.9,CU,1691597566
441,nizhnevartovsk,60.9344,76.5531,14.01,100,75,4.02,RU,1691597386
442,yoko,5.5333,12.3167,22.98,81,83,1.01,CM,1691597566
443,porto novo,6.4965,2.6036,26.84,73,64,6.34,BJ,1691597313
444,sao joao evangelista,-18.5478,-42.7633,22.94,56,97,3.51,BR,1691597567
445,bandon,51.7469,-8.7425,21.77,79,14,4.48,IE,1691597539
446,terrace,54.5163,-128.6035,14.95,82,100,7.2,CA,1691597567
447,les cayes,18.2,-73.75,32.52,59,28,4.11,HT,1691597567
448,dongsheng,39.8161,109.9776,25.6,42,96,3.68,CN,1691597567
449,aktau,43.65,51.2,31.32,53,0,4.06,KZ,1691597567
450,muzaffarabad,34.37,73.4711,25.6,80,13,1.8,PK,1691597567
451,oyama,36.3,139.8,29.21,93,3,2.38,JP,1691597503
452,el granada,37.5027,-122.4694,20.48,83,100,5.14,US,1691597568
453,bulgan,48.8125,103.5347,15.28,96,76,2.12,MN,1691597568
454,bogale,16.2833,95.4,24.96,91,100,0.35,MM,1691597568
455,tolanaro,-25.0319,46.9987,20.87,83,14,4.0,MG,1691597568
456,bandarbeyla,9.4942,50.8122,24.15,83,62,13.34,SO,1691597568
457,kingston,17.997,-76.7936,32.36,68,20,3.6,JM,1691597568
458,betafo,-19.8333,46.85,13.87,79,100,1.19,MG,1691597569
459,tukrah,32.5341,20.5791,27.57,63,13,7.72,LY,1691597569
460,prado,-17.3411,-39.2208,25.5,61,14,3.96,BR,1691597569
461,berber,18.0216,33.983,36.48,32,94,7.67,SD,1691597569
462,paidha,2.4167,30.9855,19.28,76,26,1.3,UG,1691597569
463,carauari,-4.8828,-66.8958,35.1,43,32,1.55,BR,1691597569
464,hami,42.8,93.45,31.65,20,45,7.35,CN,1691597569
465,zhongshu,24.5167,103.7667,18.4,97,99,1.46,CN,1691597570
466,zardob,40.2183,47.7083,34.93,29,0,8.56,AZ,1691597570
467,launceston,-41.45,147.1667,11.86,81,75,6.69,AU,1691597485
468,egilsstadir,65.2653,-14.3948,9.95,66,75,4.12,IS,1691597570
469,nzerekore,7.7562,-8.8179,24.35,93,95,2.33,GN,1691597570
470,inirida,3.8653,-67.9239,33.38,52,25,0.34,CO,1691597570
471,kasongo,-4.45,26.6667,31.85,24,50,1.15,CD,1691597570
472,challapata,-18.9,-66.7667,11.76,19,0,3.81,BO,1691597570
473,gloucester,51.8657,-2.2431,25.64,69,20,1.54,GB,1691597386
474,yemva,62.59,50.8594,21.22,61,13,0.92,RU,1691597571
475,vila velha,-20.3297,-40.2925,24.41,82,40,5.66,BR,1691597550
476,inongo,-1.95,18.2667,24.29,66,68,0.97,CD,1691597571
477,rieti,42.4072,12.8592,30.0,48,86,4.63,IT,1691597571
478,bowling green,36.9903,-86.4436,27.52,69,75,2.57,US,1691597335
479,devils lake,48.1128,-98.8651,21.06,55,0,4.12,US,1691597571
480,merizo village,13.2658,144.6691,26.31,97,100,6.19,GU,1691597571
481,taroa,8.7058,171.2275,27.43,77,34,3.72,MH,1691597571
482,baracoa,20.3467,-74.4958,30.32,73,100,4.43,CU,1691597571
483,mount isa,-20.7333,139.5,8.87,76,6,0.0,AU,1691597571
484,olyokminsk,60.3736,120.4264,16.86,93,8,1.78,RU,1691597572
485,pinotepa nacional,16.3167,-98.0167,31.24,58,100,0.63,MX,1691597572
486,hasaki,35.7333,140.8333,27.39,88,0,5.88,JP,1691597572
487,anna regina,7.2644,-58.5077,30.02,65,27,4.44,GY,1691597572
488,nanyuki,0.0167,37.0728,15.55,84,97,4.63,KE,1691597572
489,laguna,38.421,-121.4238,24.06,73,0,3.6,US,1691597572
490,portland,45.5234,-122.6762,22.35,70,40,0.89,US,1691597136
491,sao lourenco do sul,-31.3653,-51.9783,15.98,88,100,7.35,BR,1691597572
492,taseyevo,57.2169,94.8978,14.99,86,52,0.68,RU,1691597573
493,shevchenko,48.5,35.0,26.78,31,0,5.94,UA,1691597573
494,hinjilikatu,19.4833,84.75,29.36,65,86,0.93,IN,1691597573
495,preobrazheniye,42.9019,133.9064,18.76,97,100,4.97,RU,1691597573
496,willowmore,-33.2926,23.4895,14.95,60,0,4.56,ZA,1691597573
497,guerrero negro,27.9769,-114.0611,25.09,67,7,6.29,MX,1691597573
498,greymouth,-42.4667,171.2,5.43,90,97,3.41,NZ,1691597573
499,pochinki,54.6988,44.8668,23.76,56,33,3.22,RU,1691597573
500,ngaoundere,7.3167,13.5833,18.99,96,100,1.79,CM,1691597574
501,pangai,-19.8,-174.35,23.46,89,71,3.67,TO,1691597574
502,karatuzskoye,53.6072,92.8667,15.96,81,43,1.01,RU,1691597574
503,strelka,58.0728,93.0344,14.23,90,3,0.6,RU,1691597574
504,aiud,46.3,23.7167,23.79,47,81,1.76,RO,1691597574
505,pumiao,22.75,108.4833,25.97,94,31,2.99,CN,1691597574
506,balqash,46.8481,74.995,24.87,53,0,2.46,KZ,1691597574
507,sorong,-0.8833,131.25,25.91,84,95,6.3,ID,1691597574
508,kloulklubed,7.0419,134.2556,26.28,83,100,7.8,PW,1691597574
509,conduaga,8.862,117.4893,27.06,83,57,2.32,PH,1691597575
510,aridaia,40.9731,22.0564,29.52,62,76,4.11,GR,1691597575
511,morant bay,17.8815,-76.4093,32.62,67,5,4.79,JM,1691597575
512,paragominas,-2.9667,-47.4833,32.04,47,77,2.72,BR,1691597555
513,trairi,-3.2778,-39.2689,29.84,59,41,7.3,BR,1691597575
514,diawara,15.022,-12.5437,38.54,25,58,5.16,SN,1691597575
515,cold lake,54.4502,-110.2017,14.5,59,99,4.64,CA,1691597312
516,khovd,48.0056,91.6419,20.03,50,74,0.49,MN,1691597575
517,santiago de cao,-7.9589,-79.2392,22.07,83,100,3.09,PE,1691597576
518,oppdal,62.5943,9.6912,12.91,65,99,6.23,NO,1691597576
519,madang,-5.2246,145.7966,24.97,87,99,1.71,PG,1691597576
520,smithers,54.7804,-127.1743,15.04,85,92,1.16,CA,1691597412
521,fisterra,42.9049,-9.2629,24.86,88,98,7.87,ES,1691597576
522,orapa,-21.2833,25.3667,19.7,16,0,5.03,BW,1691597424
523,tot'ma,59.9747,42.7642,21.64,72,0,2.08,RU,1691597576
524,arafat,21.3594,39.9664,37.88,19,5,6.19,SA,1691597576
525,yeppoon,-23.1333,150.7333,14.88,85,18,4.85,AU,1691597576
526,zelenoborskiy,66.845,32.3622,17.59,80,11,3.42,RU,1691597577
527,kayangel,8.0823,134.7173,27.82,78,84,7.38,PW,1691597577
528,gamba,-2.65,10.0,24.26,72,11,4.26,GA,1691597577
529,manismata,-2.4667,111.0333,22.51,89,41,1.31,ID,1691597577
530,andergrove,-21.0833,149.1833,18.28,80,13,5.4,AU,1691597577
531,gonzaga,44.9498,10.8209,31.14,39,84,1.73,IT,1691597577
532,yangiyul,41.112,69.0471,32.48,23,0,3.69,UZ,1691597577
533,sisimiut,66.9395,-53.6735,7.2,72,100,3.22,GL,1691597577
534,waounde,15.2637,-12.8682,38.7,24,46,5.11,SN,1691597577
535,bartlett,35.2045,-89.874,24.52,94,100,2.57,US,1691597578
536,tindouf,27.6711,-8.1474,45.25,5,0,12.86,DZ,1691597578
537,port augusta,-32.5,137.7667,11.65,91,73,4.2,AU,1691597578
538,higuera de zaragoza,25.95,-109.2833,32.96,50,76,1.25,MX,1691597578
539,iskushuban,10.2837,50.23,34.33,29,100,8.62,SO,1691597578
540,walvis bay,-22.9575,14.5053,13.38,73,21,3.9,NA,1691597578
541,vilyuysk,63.7553,121.6247,16.22,49,0,3.56,RU,1691597578
542,vorkuta,67.5,64.0,11.66,63,99,2.01,RU,1691597578
543,tidjikja,18.5564,-11.4271,41.48,13,10,4.01,MR,1691597578
544,pauri,30.15,78.7833,21.03,94,99,0.32,IN,1691597579
545,anyang,36.0994,114.3289,25.29,86,19,1.9,CN,1691597579
546,semirom,31.4167,51.5667,18.25,54,72,1.86,IR,1691597362
547,nemuro,43.3236,145.575,18.82,100,100,6.2,JP,1691597579
548,kudat,6.8837,116.8477,26.83,83,33,2.24,MY,1691597579
549,puerto el triunfo,13.2833,-88.55,31.42,59,12,1.62,SV,1691597439
550,kiunga,-6.1219,141.2906,22.28,88,87,1.9,PG,1691597579
551,vorgashor,67.5833,63.95,11.42,64,96,1.69,RU,1691597579
552,ji'an,27.1172,114.9793,27.49,86,97,0.78,CN,1691597579
553,san luis,-33.295,-66.3356,17.53,26,100,3.47,AR,1691597580
554,ta`u,-14.2336,-169.5144,26.81,75,8,5.23,AS,1691597580
555,kudahuvadhoo,2.6708,72.8944,28.12,74,62,5.38,MV,1691597580
556,bakanas,44.8081,76.2772,29.09,27,0,2.96,KZ,1691597580
557,vryburg,-26.9566,24.7284,17.69,16,71,4.64,ZA,1691597580
558,birni n konni,13.7956,5.2553,31.1,52,100,3.62,NE,1691597580
559,lorengau,-2.0226,147.2712,27.53,77,100,6.72,PG,1691597580
560,loja,-3.9931,-79.2042,17.04,49,97,5.81,EC,1691597394
561,tavricheskoye,54.5851,73.6395,22.95,46,10,3.03,RU,1691597580
562,ust-tsilma,65.441,52.1498,21.08,67,23,0.78,RU,1691597581
563,nadym,65.5333,72.5167,11.6,59,0,8.89,RU,1691597581
564,edinburg,55.9521,-3.1965,20.62,67,75,4.12,GB,1691597581
